id,articleId,article_createdAt,articleType,text,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,scam_hits,pol_hits,health_hits,rule_topic,election_cycle
394,2q4mp8xpgkaei,2020-02-08 02:29:41.206000+00:00,TEXT,"轉貼

從口罩可以看出中美間的 文化 與 
認知 ，有著明顯的差異 ：
 
在美國文化裏，你戴口罩表示你生病了，你戴口罩是怕傳染別人。但是在中國文化裏是相反的，你戴口罩是擔心別人病了，你怕被傳染，所以要戴口罩自衛。美國人會覺得華人戴口罩是不禮貌的行徑，因為有病應該在家休養，不要到處走。但華人則認為戴口罩是出門的基本防護。

在認知上也有差異，美國的主流媒體和科學家一直在強調沒有証據表明戴口罩能避免冠狀病毒的傳播，也不建議恐慌式的買口罩戴，而華人的認知是戴口罩是必須的正常防護。

在美國的公共場合，尤其是超市、購物中心、公車丶地鐵裏，戴著口罩，會讓人產生重大的誤解，希望旅居美國的同學們，一定要謹慎行事。

附寄一篇世界日報的社論，提供參考：

世界日報社論：新排華浪潮？華人戴口罩嚇壞各族裔!

社論 2020年02月05日 06:00
美國各地近日出現華人戴口罩被質問是否從中國回來、是否染病；華裔孩子在學校戴口罩也被質疑排斥。商店排隊結帳，其他族裔遇戴口罩華裔嚇得退出隊伍，Uber和Lyft有司機拒載亞裔。不僅美國，日、韓和東亞、歐洲都出現局部排擠華人的舉動。武漢肺炎肆虐，怪罪中國「輸出」疫情，使本已對中國戒懼的人更排斥和提防中國人；連海外華裔對從兩岸三地來的同胞都謹慎提防，唯恐被傳染，這股「排華浪潮」暗潮洶湧，方興未艾。

在美國紐約、洛杉磯、舊金山、芝加哥等華裔密集社區，人群、商場店鋪、學校、公司企業，華裔戴口罩者比比皆是。有些人是提防流感傳染、有些人在防範武漢肺炎，更多人只是心理慰藉，認為戴口罩比較安全。這種心態造成市面上口罩大缺貨，戴口罩對防疫或許有些作用，卻更容易嚇壞其他族裔，對華裔形象卻造成一些衝擊和扭曲。

美聯社報導，中國日益嚴峻的新冠狀病毒疫情，已造成全球憂慮，恐助長世界再一次「反中浪潮」。我們看到美國領先限制中國客入境、各國際航空公司停飛中國航班，民間對華人或亞裔都產生疑慮，甚至歧視，疫情讓人性的醜惡和自利本性顯露無遺。

試舉數例：南韓、馬來西亞人民分別發起請願，要求政府禁止中國人入境，三天內各達近50萬、38萬人連署。南韓一家中國人常光顧的海鮮餐館、日本箱根一家糖果店、一家拉麵店，都貼出「中國人禁止入內」告示。印尼數百居民到一家接待中國客的酒店抗議，設路障想阻擋中國客出門，要求政府遣返這批客人。

美國的情況一樣糟糕。華裔中小學生在學校被其他族裔排斥，紐約、洛杉磯發生多起，家長甚至要求學校停課，無視絕多數華裔學生和本地洋人孩子無異，近期並未造訪中國。中國留學生較多的大學校園，一樣人心惶惶，有學生連署要求停課；同學間醞釀反華情緒，人人自危。邁阿密大學因兩名中國返美學生出現疑似肺炎症狀，學校延後籃球比賽；威斯康辛大學兩名中國留學生發燒，被安排隔離；亞利桑那州大一名中國留學生確認罹患武漢肺炎，被校內職員嗆聲。

全美校園氣氛緊張，有學生說，教室內只要有人咳嗽一聲，都引來緊張的目光凝視。休士頓大學越裔學生親耳聽到，白人學生與他一起走出電梯後說鬆了一口氣，誤認他是中國學生、帶病毒。這種幼稚和誤解，使校園環境不如以往和諧，令人不安。

各地民間氣氛也走了樣。西雅圖一位華人戴口罩去好市多(Costco)，被店員質問「你們是不是中國來的？」洛杉磯地區華人怕被病毒感染，彼此互躲，很多人避免上華資超市；有人在Costco排隊領藥，親見其他族裔看到華人趕快躲避，寧可等華人離開再重新排隊；戴口罩想防流感或肺炎，卻讓其他族裔感到害怕。非理性反應在全美蔓延，「排華」氣氛滋長，使海外所有華人間接受害。

近日有個新加坡旅行團在澳洲旅行，被禁止登上一座山觀光，理由是他們看來像華人，可能帶病毒。這種荒謬愚昧、不合邏輯心態，引發新加坡總理李顯龍出面抱不平。他說，疫情是公共衛生事件，不是國家與種族之間的問題，各國得和中國齊心協力，才能克服挑戰。不過，新加坡政府已宣布，過去14天內曾去中國的各國旅客，或持中國護照者都不准入境，和美國做法雷同。

李顯龍說，「只有生病的人得戴口罩，沒病的人不必戴」，美國有些華裔醫師也這樣呼籲公眾。因為口罩缺貨，助長大家恐慌心態，很多人乾脆不去人多的公共場所，餐館等企業生意已受衝擊。

中國因 17年前的SARS和現在武漢疫情，使西方對中國的「東亞病夫」刻板印象死灰復燃。如今中國的國際處境，有如面臨某種孤立。對照美國每年流感常傳染上千萬人，今年有370萬人感染、2000多人死亡，比武漢肺炎嚴重，只是後者死亡率更高。

一片「懼華」氣氛中，美國有一所學校發給師生和家長的信可作參考：每個人都可能生病，所以請不要孤立華人或任何和中國有其他關係的人。你不能歧視病人，因為你的行為可能使生病的人羞愧，以致隱藏病情、更無法保護其他人免受感染。這是「我們」全人類在對抗病毒，不是中國人；危機越升高，大家越需要冷靜、講人道和團結。",J2d2I3ABd3n3h-WYyNiy,NOT_RUMOR,2020-02-08 06:22:32.113000+00:00,NOT_RUMOR,3.8808075,"轉貼

從口罩可以看出中美間的 文化 與 
認知 ，有著明顯的差異 ：
 
在美國文化裏，你戴口罩表示你生病了，你戴口罩是怕傳染別人。但是在中國文化裏是相反的，你戴口罩是擔心別人病了，你怕被傳染，所以要戴口罩自衛。美國人會覺得華人戴口罩是不禮貌的行徑，因為有病應該在家休養，不要到處走。但華人則認為戴口罩是出門的基本防護。

在認知上也有差異，美國的主流媒體和科學家一直在強調沒有証據表明戴口罩能避免",0,1,0,political,2020
395,2mizk6y4q5q8r,2019-11-18 13:06:12.359000+00:00,TEXT,https://udn.com/news/story/120538/4171604,NFhSJ28Bd3n3h-WYoDsD,OPINIONATED,2019-12-21 07:18:43.970000+00:00,OPINIONATED,786.2087808333333,https://udn.com/news/story/120538/4171604,0,0,0,other,2020
396,h7x4safxh7z4,2023-12-02 00:13:43.304000+00:00,TEXT,"🌟2024最 強 育兒群🌟

0-12歲育兒津貼
最高領12000元

申請方式：
家中有0-12歲小孩即可

分享育兒福利😍
育兒津貼、托育補助、育兒生活

入群獲取相關資訊
han.gl/pCXuoP",0fbEvowBAjOeMOklvfj5,RUMOR,2023-12-31 07:26:53.945000+00:00,RUMOR,703.2196224999999,"🌟2024最 強 育兒群🌟

0-12歲育兒津貼
最高領12000元

申請方式：
家中有0-12歲小孩即可

分享育兒福利😍
育兒津貼、托育補助、育兒生活

入群獲取相關資訊
han.gl/pCXuoP",1,0,0,scam,2024
397,vjzbjlpvbrdb,2024-01-27 12:05:53.496000+00:00,TEXT,我們團隊就是做引流，引進人員（就是你們）那進入網站做點擊的人員也可以因為跟隨團隊照步點擊的動作衝流量賺取平台流量點數（收益），這就是收益的來源,gvcfTI0BAjOeMOklSa0a,RUMOR,2024-01-27 18:12:15.257000+00:00,RUMOR,6.106044722222222,我們團隊就是做引流，引進人員（就是你們）那進入網站做點擊的人員也可以因為跟隨團隊照步點擊的動作衝流量賺取平台流量點數（收益），這就是收益的來源,1,0,0,scam,2024
398,23rx2ypoca6dl,2020-03-22 04:15:22.668000+00:00,TEXT,"中國5G技術，
應用於演唱會（全息影）上，
技驚四座，
難怪美國要打壓華為.。",NAZVBnEBrhVJn3LNCnxJ,RUMOR,2020-03-23 07:39:28.712000+00:00,RUMOR,27.40167888888889,"中國5G技術，
應用於演唱會（全息影）上，
技驚四座，
難怪美國要打壓華為.。",0,1,0,political,2020
399,301ctg08g5kvl,2024-01-15 02:23:17.613000+00:00,TEXT,"(large yellow diamond)營運模式                                                                                       我們公司主要                                                                          1.  聘請專業操盤手 操作 量化交易系統
2.  點位趨勢系統 透由 大數據分析 能夠準確替客戶自動下單

(large yellow diamond)量化程式的好處；
1.  減少、降低 人為操作的 風險                                                           2.  量化交易系統可以推算歷史交易紀錄
3.  以毫秒的速度 買低賣高 短時間獲取高報酬

(large yellow diamond)獲利時間：
操作獲利時間30～60分鐘，操作完成，即可馬上提領，操作加上提領時間10-20分鐘，整體流程約在2小時內完成

(large yellow diamond)公司要賺什麼呢?
我們公司絕對不會事前跟客戶收取任何費用，一定是等客戶操盤完成，確實獲利，也提領入帳之後，才會跟客戶收取２成 的技術酬勞。 絕對不會事前收費。 
(red check mark)公司唯一的收入就是替客戶操盤完成，收取2成的技術傭金",wWMhA48BUCqzrknpqUb-,RUMOR,2024-04-22 00:08:08.958000+00:00,RUMOR,2349.747595833333,(large yellow diamond)營運模式                                                                                       我們公司主要                                                                          1.  聘請專,0,0,0,other,2024
400,37jv4r7bjt0io,2020-01-31 11:30:56.268000+00:00,TEXT,2001年北京軍區空軍政治部主任劉亞洲演講錄音：【殘忍是會遭天譴的:你看看我們的山川，滿目瘡痍。樹先死，草再死，動物死，最後是人死。,02Vk-28Bd3n3h-WYpQIx,RUMOR,2020-01-31 11:37:54.736000+00:00,RUMOR,0.1162411111111111,2001年北京軍區空軍政治部主任劉亞洲演講錄音：【殘忍是會遭天譴的:你看看我們的山川，滿目瘡痍。樹先死，草再死，動物死，最後是人死。,0,0,0,other,2020
401,1g1tyx1qsrvqd,2024-01-11 06:19:56.290000+00:00,TEXT,https://www.youtube.com/watch?v=KNk77wYmoBk&ab_channel=MilaLin,75riz40BBMtPEaE0x-4W,RUMOR,2024-02-22 08:16:02.326000+00:00,RUMOR,1009.93501,https://www.youtube.com/watch?v=KNk77wYmoBk&ab_channel=MilaLin,0,0,0,other,2024
402,1oopu8zwpm2ck,2020-02-07 08:05:52.625000+00:00,TEXT,"3:51
, 4G
今天是西元2020年2月7日
#真心提醒您
#別忘了截止日期是今天
臉書從明天(2/7)開始
新的facebook規則,
他們可以使用你的照片。
它可以在法庭上對您的訴訟中使用。
從今天起,
您釋出的所有内容都變得公開。
即使是已經刪除的訊息。
#以下是我的聲明
#我不允許facebook
#或任何與facebook相關的實體
#使用我的圖片資訊訊息或帖子
#無論是過去和未來
有了這份聲明,
我通知facebook,
嚴格禁止
根據此個人檔案或其內容、
洩露、
複製、
分發或採取任何其他行動。
本個人檔案的內容
是私人和機密資訊。
侵犯隱私的行為
可以被法律說明懲罰:
#facebook現在是一個公共實體
#所有成員都必須釋出這樣的便條",M2f0HnABd3n3h-WYB4N-,RUMOR,2020-02-07 09:21:14.109000+00:00,RUMOR,1.2559677777777778,"3:51
, 4G
今天是西元2020年2月7日
#真心提醒您
#別忘了截止日期是今天
臉書從明天(2/7)開始
新的facebook規則,
他們可以使用你的照片。
它可以在法庭上對您的訴訟中使用。
從今天起,
您釋出的所有内容都變得公開。
即使是已經刪除的訊息。
#以下是我的聲明
#我不允許facebook
#或任何與facebook相關的實體
#使用我的圖片資訊訊息或帖子
#無論是過去和未來
",0,0,0,other,2020
403,2oyn7bdhz2rh4,2024-03-29 05:18:49.338000+00:00,TEXT,"我這邊先跟您簡單說明一下💁
我們成立的宗旨是希望透過網路的力量，凝聚大家的愛心，一起為社會付出
目前全台不分地區都有配合的市立醫院，故全台含外島皆可報名應徵

跟您提醒一下
報名年齡需介於18至65歲之間健康人士，若未成年或年長者不可報名應徵！
女性體重應在45公斤以上，男性體重應在50公斤以上！

跟您說明一下我們實際操作的模式！
1.加入平台線上預約捐血日期
2.於指定日期抵達預約醫院並至捐血處報到
3.完成抽血後即可至平台領取愛心基金3600元
4.完成捐血500cc可領取雞蛋及電影票，
將宅配到府

注意事項：
1.捐血前晚應有充足之睡眠
2.捐血前8小時請勿飲酒
3.捐血前72小時內未拔牙
4.上次捐血250㏄已間隔兩個月、500㏄已間隔三個月
5.捐血前勿食用油膩食物

請問到這邊的話都還明白嗎？❤️",BhEYq44B0DEb0v6cLyaq,RUMOR,2024-04-04 21:51:12.810000+00:00,RUMOR,160.53985333333333,"我這邊先跟您簡單說明一下💁
我們成立的宗旨是希望透過網路的力量，凝聚大家的愛心，一起為社會付出
目前全台不分地區都有配合的市立醫院，故全台含外島皆可報名應徵

跟您提醒一下
報名年齡需介於18至65歲之間健康人士，若未成年或年長者不可報名應徵！
女性體重應在45公斤以上，男性體重應在50公斤以上！

跟您說明一下我們實際操作的模式！
1.加入平台線上預約捐血日期
2.於指定日期抵達預約醫院並至捐血",0,0,2,health,2024
404,33okz9yze2qkh,2023-11-12 09:14:54.911000+00:00,TEXT,布袋戲大師黃俊雄 堅定說出信賴挺台灣,_vWS0YsBAjOeMOklMt3l,RUMOR,2023-11-15 06:01:41.348000+00:00,RUMOR,68.77956583333334,布袋戲大師黃俊雄 堅定說出信賴挺台灣,0,0,0,other,2024
405,1h7x1pb5n5wn1,2023-10-20 15:27:30.139000+00:00,TEXT,"你好，
我們謹通知您，您必須為假期/退休計劃支付 11,500 美元。
謝謝",M_XgTYsBAjOeMOklbkIv,RUMOR,2023-10-20 16:17:15.821000+00:00,RUMOR,0.8293561111111111,"你好，
我們謹通知您，您必須為假期/退休計劃支付 11,500 美元。
謝謝",0,0,0,other,2024
406,whczkozkhjv3,2019-10-29 20:19:31.198000+00:00,TEXT,"手机用5g还是4g好
     我建议大家不要去使用5g手机。有的新技术产品的推广，确实需要较长时间的实践证明 ，比如，5g手机。5g的载频是mm波段，mm波对眼睛的伤害是很大的，这恐怕领导们都不明白，甚至研究mm波手机的包括华为的研究员也未必明白。我大半生搞微波，在一次因为观察8mm波导内的调匹配元件，而用右眼对着波导管观察仅几分钟，(功率200mw)那时，我也不了解！眼底黄斑就被烧坏了(因难受而去医院检查)，发现是黄斑变形。几十年了，两个眼睛看东西，大小不一，受损的右眼看的字体大。而且看垂直线是弯曲的。还好，直面观察mm波的时间才几分钟，没有变瞎。后来我给学生们讲课时每届都告诉他们注意mm波对眼睛的伤害。
    现在大力宣传5g，5g确实有极大发展应用价值，但对手机真是需要慎重。因为它离眼睛太近，(虽然，手机天线全向辐射，强度可能也小，眼睛的接触面不大，但距离太近了！)而且经常长时间面对。劝我的亲人们不要去赶时髦，还是用4g手机好！！只要买储存量大的4g手机(现在有好几百ghz储存量的4ghz手机)就可以了！有的朋友可能不知道信息量，载频，存储器的关系，我做个简单比方:它们就像运载物多少，卡车大小和货仓大小一样。存储器的容量可以远远超过传输的载频。(5g手机优点就是下载速度快，瞬间可传信息量大而已--我们有这个必要吗？)。真希望国家能在5g手机推广前做好这方面的研究。确保人们的眼睛！
    如有错误请朋友们立即指出，以免不良影响。
          国防科大微波教研室退休教授姚德淼2019.10",S0p5PG4BV0DITCqG_D9X,RUMOR,2019-11-05 16:50:57.750000+00:00,RUMOR,164.52404222222222,"手机用5g还是4g好
     我建议大家不要去使用5g手机。有的新技术产品的推广，确实需要较长时间的实践证明 ，比如，5g手机。5g的载频是mm波段，mm波对眼睛的伤害是很大的，这恐怕领导们都不明白，甚至研究mm波手机的包括华为的研究员也未必明白。我大半生搞微波，在一次因为观察8mm波导内的调匹配元件，而用右眼对着波导管观察仅几分钟，(功率200mw)那时，我也不了解！眼底黄斑就被烧坏了(因难受",0,0,0,other,2020
407,235fd3b3daezn,2020-03-17 22:36:04.865000+00:00,TEXT,"【快訊！】第53例是竹北台元園區的工程師，3/11已經確診收治負壓病房，因3/6從德國出差回來沒有居家隔離，期間常去樓下7-11，今日全棟臨時消毒，正在查接觸名單。

病毒🦠可能已來到新竹，請大家多加留意小心！建議提醒相關拜訪或新竹區業務",oQTU63ABrhVJn3LNSVA7,RUMOR,2020-03-18 04:08:43.066000+00:00,RUMOR,5.543944722222222,"【快訊！】第53例是竹北台元園區的工程師，3/11已經確診收治負壓病房，因3/6從德國出差回來沒有居家隔離，期間常去樓下7-11，今日全棟臨時消毒，正在查接觸名單。

病毒🦠可能已來到新竹，請大家多加留意小心！建議提醒相關拜訪或新竹區業務",0,0,1,health,2020
408,2qnozy0yd5apo,2019-12-31 10:52:57.830000+00:00,TEXT,"中國爆27例不明肺炎病例！疾管署：與SARS較不吻合 #LINETODAY

https://today.line.me/TW/article/yr0nr6?utm_source=lineshare",UVu4W28Bd3n3h-WYjZEf,NOT_RUMOR,2019-12-31 11:30:19.037000+00:00,NOT_RUMOR,0.6225575,"中國爆27例不明肺炎病例！疾管署：與SARS較不吻合 #LINETODAY

https://today.line.me/TW/article/yr0nr6?utm_source=lineshare",0,1,1,political,2020
409,3f2ftjdnut804,2020-03-14 11:19:20.552000+00:00,TEXT,"僅供參考：來自史丹佛醫院董事會成員 ，這是他們目前對新冠病毒的建議：
1. 如果您是流鼻涕和有痰液，比較可能是一般感冒。
2. 新冠肺炎會乾咳，咳嗽，但沒有流鼻涕。 
3. 新冠病毒不耐熱，26-27度的溫度會殺死它，曬太陽也會。 
4. 打噴嚏時新冠病毒會噴約3公尺，才會掉落地面，就不再空中傳播了。 
5. 如果新冠病毒掉落在金屬表面，至少存活12個小時。因此，如果您接觸到任何金屬表面-請盡快用肥皂洗手。 
6. 新冠病毒在衣服上可以存活6-12小時。普通的洗衣粉會殺死它。 
7. 喝熱水對所有病毒都有效。少喝冰水。 
8. 經常洗手，因為這種病毒只能在您的手上存活5-10分鐘，但是在這段時間，您可能不自覺揉眼睛、摸鼻子等。
9. 喉嚨不適，用溫鹽水漱口，以防萬一。
10. 最重要的是多喝水！

症狀： 
1. 新冠病毒感染後，首先會感染喉嚨，所以先會有喉嚨痛，持續3-4天。
2. 然後病毒混入鼻液，進入氣管和肺部，引起肺炎。這大約需要5-6天。 
3. 然後出現肺炎症狀，發燒和呼吸困難。 
4. 不像平常鼻塞的感覺，像快要淹死了無法呼吸。這時要立即求醫。
5. 日本醫生的建議：確保您的口腔和咽喉濕潤，至少每15分鐘喝幾口水。為什麼？即使病毒進入您的口腔，飲用水或其他液體也會將它沖到胃部，胃酸將殺死所有病毒。如果您不經常喝足夠的水，病毒有機會進入您的氣管和肺部，比較危險。
6. 新冠病人出現症狀時，肺部纖維化程度通常為50％。台灣專家提供了一個簡單的自我檢查。深呼吸，屏住呼吸10秒鐘以上。如果順利做到，而沒有咳嗽或其他不適，則表明肺部沒有纖維化，可能不是新冠病毒感染，有需要時可自我檢查。

Joey L. Costa 喬伊·L·科斯塔
jlcosta14@gmail.com
（412）973-5652",iAIG2XABrhVJn3LNAuzf,RUMOR,2020-03-14 12:30:14.750000+00:00,RUMOR,1.1817216666666668,"僅供參考：來自史丹佛醫院董事會成員 ，這是他們目前對新冠病毒的建議：
1. 如果您是流鼻涕和有痰液，比較可能是一般感冒。
2. 新冠肺炎會乾咳，咳嗽，但沒有流鼻涕。 
3. 新冠病毒不耐熱，26-27度的溫度會殺死它，曬太陽也會。 
4. 打噴嚏時新冠病毒會噴約3公尺，才會掉落地面，就不再空中傳播了。 
5. 如果新冠病毒掉落在金屬表面，至少存活12個小時。因此，如果您接觸到任何金屬表面-請盡快用",0,0,4,health,2020
410,a4jq1fgkcmsh,2020-01-04 07:06:49.810000+00:00,TEXT,剛開的水，有一部分細菌還沒有被殺死。嚴格地說，剛沸的水並不能殺死水裡的所有細菌，需要煮沸2～3分鐘方可全部殺死。自來水是用氯來消毒殺菌的，飲用水中還存在有餘氯，這些餘氯可繼續起殺菌作用。而用氯處理過的水，可分離出10餘種有害物質，其中主要有鹵代烴、氯仿等，它們有致癌、致畸作用。專家指出，飲用未煮沸的水，患膀胱癌、直腸癌的可能性增加21％～38％,aVwScW8Bd3n3h-WYNdMv,RUMOR,2020-01-04 15:00:16.302000+00:00,RUMOR,7.890692222222221,剛開的水，有一部分細菌還沒有被殺死。嚴格地說，剛沸的水並不能殺死水裡的所有細菌，需要煮沸2～3分鐘方可全部殺死。自來水是用氯來消毒殺菌的，飲用水中還存在有餘氯，這些餘氯可繼續起殺菌作用。而用氯處理過的水，可分離出10餘種有害物質，其中主要有鹵代烴、氯仿等，它們有致癌、致畸作用。專家指出，飲用未煮沸的水，患膀胱癌、直腸癌的可能性增加21％～38％,0,0,1,health,2020
411,34pvj0xubs0xc,2024-03-26 15:25:47.977000+00:00,TEXT,"現在大家肯定會有疑問為什麼使用跟外資合資的帳戶就會獲利呢？這個重點來了，首先我們綁定的是外資帳戶，什麼是外資帳戶呢？外資就是由國外資本出資成立的一個帳戶，大家也知道外資的資金實力是毋庸置疑的，那麼我們跟外資合資就=我們就是跟外資共同進出場，當然這個跟外資合資共同進出也不是免費的，大家也明白天上不會掉餡餅，外資帶領大家賺錢肯定也是有條件的，條件就是需要抽取25%的獲利分成
而且我帶領大家賺錢也是為了成立投顧做好鋪墊",7jIciJMBjdhbW921ArYz,RUMOR,2024-12-02 16:02:37.235000+00:00,RUMOR,6024.613682777778,"現在大家肯定會有疑問為什麼使用跟外資合資的帳戶就會獲利呢？這個重點來了，首先我們綁定的是外資帳戶，什麼是外資帳戶呢？外資就是由國外資本出資成立的一個帳戶，大家也知道外資的資金實力是毋庸置疑的，那麼我們跟外資合資就=我們就是跟外資共同進出場，當然這個跟外資合資共同進出也不是免費的，大家也明白天上不會掉餡餅，外資帶領大家賺錢肯定也是有條件的，條件就是需要抽取25%的獲利分成
而且我帶領大家賺錢也是為了",3,0,0,scam,2024
412,2i4i0o3a2srkb,2024-03-28 12:56:14.172000+00:00,TEXT,"""澳洲""
 https://www.huaglad.com/zh-tw/aunews/20240310/548709.html#:~:text=%E6%96%B0%E6%96%B0%E8%81%9E-,%E6%BE%B3%E6%B4%B2,-%E5%AE%98%E5%AE%A3%3A%20%E7%A6%81",thG0q44B0DEb0v6cuyaz,RUMOR,2024-04-05 00:42:12.275000+00:00,RUMOR,179.76613972222222,"""澳洲""
 https://www.huaglad.com/zh-tw/aunews/20240310/548709.html#:~:text=%E6%96%B0%E6%96%B0%E8%81%9E-,%E6%BE%B3%E6%B4%B2,-%E5%AE%98%E5%AE%A3%3A%20%E7%A6%81",0,0,0,other,2024
413,1hq506ilbf6j1,2024-01-17 12:45:58.774000+00:00,TEXT,家裡信箱若有收到這類的禮券、立即撕毀.又是新的詐騙手法.千萬不要掃碼.你的個資和錢都飛了！已經有人上當受騙了☹️,1PddHY0BAjOeMOklNnSQ,RUMOR,2024-01-18 16:17:44.589000+00:00,RUMOR,27.529393055555555,家裡信箱若有收到這類的禮券、立即撕毀.又是新的詐騙手法.千萬不要掃碼.你的個資和錢都飛了！已經有人上當受騙了☹️,2,0,0,scam,2024
414,2fk1fk3ht7mqf,2024-03-29 14:40:58.566000+00:00,TEXT,我幫您申請降低試試也是希望可以幫到您,Q-jVWZUBYrjt7MSMqFFZ,RUMOR,2025-03-03 02:28:49.369000+00:00,RUMOR,8123.797445277778,我幫您申請降低試試也是希望可以幫到您,0,0,0,other,2024
415,ovz54mjeqvky,2020-01-25 04:30:53.239000+00:00,TEXT,"埔里基督教醫院確診一例武漢肺炎
大家出門在外一定要戴口罩勤洗手",vWOP3G8Bd3n3h-WYtR-Q,RUMOR,2020-01-25 11:56:43.279000+00:00,RUMOR,7.430566666666666,"埔里基督教醫院確診一例武漢肺炎
大家出門在外一定要戴口罩勤洗手",0,0,2,health,2020
416,3v6xgys9ugdwj,2024-03-12 08:21:51.722000+00:00,TEXT,"序列編號:24031200969
訊號選擇:LSI, Large Scale Integration
元素選擇:RFCMOS
輸入CMOS值:1000
執行操作:Validate",6XIY1JABd3gcY0Lptlxl,RUMOR,2024-07-21 07:01:47.748000+00:00,RUMOR,3142.6655627777777,"序列編號:24031200969
訊號選擇:LSI, Large Scale Integration
元素選擇:RFCMOS
輸入CMOS值:1000
執行操作:Validate",0,0,0,other,2024
417,3aq2zzg33ijjv,2024-03-29 00:59:57.012000+00:00,TEXT,https://www.fda.gov.tw/tc/siteContent.aspx?sid=12919&_trms=813af35bd49bab1b.1711525814664,BxHqlo4B0DEb0v6c1QjH,NOT_RUMOR,2024-03-31 23:49:16.358000+00:00,NOT_RUMOR,70.82204055555555,https://www.fda.gov.tw/tc/siteContent.aspx?sid=12919&_trms=813af35bd49bab1b.1711525814664,0,0,0,other,2024
418,2r6y5is5b44rw,2024-03-26 07:01:53.916000+00:00,TEXT,"你好哇~~ 我叫菲菲🫶
怎麼稱呼你好呢？
請問你今年滿20歲了嗎？",HBBAfI4B0DEb0v6cyuJp,RUMOR,2024-03-26 19:33:24.711000+00:00,RUMOR,12.525220833333332,"你好哇~~ 我叫菲菲🫶
怎麼稱呼你好呢？
請問你今年滿20歲了嗎？",0,0,0,other,2024
419,cycm4ry6cm2w,2024-01-12 10:02:43.780000+00:00,TEXT,"預估新冠疫情在月底會達到高峰，提醒在人多的大型場合，最好要戴口罩。

疾管署發言人羅一鈞表示，未來3周新冠疫情會持續上升，預估在農曆春節前一周，即1月28日至2月3日會達到高峰！",FPc3_owBAjOeMOkloFBe,NOT_RUMOR,2024-01-12 15:08:27.613000+00:00,NOT_RUMOR,5.095509166666666,"預估新冠疫情在月底會達到高峰，提醒在人多的大型場合，最好要戴口罩。

疾管署發言人羅一鈞表示，未來3周新冠疫情會持續上升，預估在農曆春節前一周，即1月28日至2月3日會達到高峰！",0,0,1,health,2024
420,80nb9u19js2v,2020-01-07 09:08:35.318000+00:00,TEXT,"【假圖片】NASA氣象衛星拍到澳洲大火？作者：3D模擬非照片

🔥森林大火真的很嚴重！大家平常也可以多關心國際新聞❤️

https://www.mygopen.com/2020/01/nasa-photo-Australian-Fires.html",bV1Qf28Bd3n3h-WY2K0h,NOT_RUMOR,2020-01-07 09:23:22.272000+00:00,NOT_RUMOR,0.2463761111111111,"【假圖片】NASA氣象衛星拍到澳洲大火？作者：3D模擬非照片

🔥森林大火真的很嚴重！大家平常也可以多關心國際新聞❤️

https://www.mygopen.com/2020/01/nasa-photo-Australian-Fires.html",0,0,0,other,2020
421,18lvgz40pda4l,2019-12-09 01:37:10.663000+00:00,TEXT,http://www.healthlooker.com/post06158431015349?u=29&utm_source=life580&utm_medium=img,xFVO6W4BV0DITCqGLTos,RUMOR,2019-12-09 06:17:25.035000+00:00,RUMOR,4.670658888888889,http://www.healthlooker.com/post06158431015349?u=29&utm_source=life580&utm_medium=img,0,0,0,other,2020
422,ozzdfpprbo90,2020-02-17 10:11:39.345000+00:00,TEXT,https://health.udn.com/health/story/120952/4320099,n0cHVHABHjv_5zI2wjsV,NOT_RUMOR,2020-02-17 16:42:39.507000+00:00,NOT_RUMOR,6.516711666666667,https://health.udn.com/health/story/120952/4320099,0,0,0,other,2020
423,35ni7ke65n3p,2024-03-05 01:54:20.521000+00:00,TEXT,晚上好！助理這邊跟您確認一下，上方的美編工作您是覺得不太滿意嗎？還是說有哪點您是覺得無法配合，都可以和助理說的，或許工作內容助理沒有說明的很清楚。,pWTSg48BUCqzrknpKA5A,RUMOR,2024-05-16 23:52:19.263000+00:00,RUMOR,1749.9663172222222,晚上好！助理這邊跟您確認一下，上方的美編工作您是覺得不太滿意嗎？還是說有哪點您是覺得無法配合，都可以和助理說的，或許工作內容助理沒有說明的很清楚。,0,0,0,other,2024
424,2q6qzexga1gxz,2024-03-12 07:02:08.368000+00:00,TEXT,"不要在電氣化鐵路軌道附近使用 bluetooth 藍芽耳機

當 藍牙耳機🎧 啟動時，就會有電流⚡⚡⚡從鐵路上方的高壓電纜傳導下來，直接通過耳朵，進入大腦，造成觸電死亡",hZyHMo4BBMtPEaE0yFzl,RUMOR,2024-03-12 11:59:03.396000+00:00,RUMOR,4.9486188888888885,"不要在電氣化鐵路軌道附近使用 bluetooth 藍芽耳機

當 藍牙耳機🎧 啟動時，就會有電流⚡⚡⚡從鐵路上方的高壓電纜傳導下來，直接通過耳朵，進入大腦，造成觸電死亡",0,0,0,other,2024
